	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
1	Feature	Node	X	Y	Z	Fx[kN]	Fy[kN]	Fz[kN]	Mx[kN.m]	My[kN.m]	Mz[kN.m]
155	Line 25170	3685	8.9	159.181	-65.7	104.517	52.9297	-40.067	0.0	-196.983	1.92244E-3
156	Line 25170	3756	9.665	156.815	-65.7	72.8299	41.0433	-23.223	0.0	-71.1427	-0.494317E-3
157	Line 25170	3707	9.665	159.181	-65.7	104.517	52.9297	-40.067	0.0	-196.983	1.92244E-3
158	Line 25171	3685	8.9	159.181	-65.7	104.517	52.9297	-40.067	0.0	-196.983	1.92244E-3
159	Line 25171	3646	8.9	161.663	-65.7	193.816	82.4927	-91.8503	0.0	-227.676	-1.64468E-3
160	Line 25171	3707	9.665	159.181	-65.7	104.517	52.9297	-40.067	0.0	-196.983	1.92244E-3
161	Line 25171	3668	9.665	161.663	-65.7	193.816	82.4927	-91.8503	0.0	-227.676	-1.64468E-3
162	Line 25206	2993	8.9	-62.318	-65.7	347.406	-276.923	-229.336	0.0	-14.6224	-33.661E-6
163	Line 25206	2953	9.665	-62.318	-65.7	347.406	-276.923	-229.336	0.0	-14.6224	-33.661E-6
164	Line 25206	3017	8.9	-56.769	-65.7	714.111	-527.952	-436.468	0.0	-4.94501	-0.605263E-3
165	Line 25206	2984	9.665	-56.769	-65.7	714.111	-527.952	-436.468	0.0	-4.94501	-0.605263E-3
166	Line 25206	3037	8.9	-51.2201	-65.7	753.951	-478.715	-426.446	0.0	-1.55159	1.0011E-3
167	Line 25206	3066	8.9	-45.6711	-65.7	799.037	-354.633	-314.89	0.0	-52.9178	-1.51837E-3
168	Line 25206	3013	9.665	-51.2201	-65.7	753.951	-478.715	-426.446	0.0	-1.55159	1.0011E-3
169	Line 25206	3042	9.665	-45.6711	-65.7	799.037	-354.633	-314.89	0.0	-52.9178	-1.51837E-3
170	Line 25206	3112	8.9	-40.1221	-65.7	258.231	-9.35993	-8.87184	0.0	-27.3498	0.190433E-3
171	Line 25206	3079	9.665	-40.1221	-65.7	258.231	-9.35993	-8.87184	0.0	-27.3498	0.190433E-3
172	Line 25207	3112	8.9	-40.1221	-65.7	258.231	-9.35993	-8.87184	0.0	-27.3498	0.190433E-3
173	Line 25207	3079	9.665	-40.1221	-65.7	258.231	-9.35993	-8.87184	0.0	-27.3498	0.190433E-3
174	Line 25207	3131	8.9	-37.9822	-65.7	187.865	96.0567	71.8872	0.0	13.6567	1.15314E-3
175	Line 25207	3102	9.665	-37.9822	-65.7	187.865	96.0567	71.8872	0.0	13.6567	1.15314E-3
176	Line 25208	3942	8.9	40.1221	-65.7	183.225	20.1991	38.3097	0.0	-65.8603	-0.831109E-3
177	Line 25208	3979	9.665	40.1221	-65.7	183.225	20.1991	38.3097	0.0	-65.8603	-0.831109E-3
178	Line 25208	3987	8.9	45.6711	-65.7	624.946	400.995	-312.59	0.0	-208.869	-1.20915E-3
179	Line 25208	4012	9.665	45.6711	-65.7	624.946	400.995	-312.59	0.0	-208.869	-1.20915E-3
180	Line 25208	4015	8.9	51.2201	-65.7	622.925	545.526	-459.122	0.0	-233.234	-0.781944E-3
181	Line 25208	4042	9.665	51.2201	-65.7	622.925	545.526	-459.122	0.0	-233.234	-0.781944E-3
182	Line 25208	4059	8.9	62.318	-65.7	312.106	308.337	-292.995	0.0	-121.465	-84.2611E-6
